task_seed,split_seed,condition,train_loss_init,val_loss_init,train_loss,val_loss,train_improvement,val_improvement,improvement_gap,abs_improvement_gap,gap,abs_gap,drift,v_tr,v_val,meta_seed,beta_drift,beta_var
662154,111036,drift_light,0.5594219993974366,0.5252659375932515,0.5337830411721912,0.5197928540161295,0.0256389582252454,0.0054730835771219,0.0201658746481234,0.0201658746481234,-0.0139901871560617,0.0139901871560617,0.2072058129885815,0.0312229299601488,0.0259732286813783,1,0.2,0.0
440188,538774,drift_light,0.5753658103329646,0.5142153104022019,0.5565597398759159,0.5019765694790058,0.0188060704570487,0.0122387409231961,0.0065673295338526,0.0065673295338526,-0.05458317039691,0.05458317039691,0.1774173931590719,0.0269426071414642,0.0372025422568115,1,0.2,0.0
246700,657403,drift_light,0.582513665508807,0.4319683752631467,0.5463375224615227,0.4289233780802305,0.0361761430472843,0.0030449971829161,0.0331311458643682,0.0331311458643682,-0.1174141443812921,0.1174141443812921,0.2461690022255341,0.0286781242286343,0.0328086107294172,1,0.2,0.0
340383,597591,drift_light,0.5008165486329834,0.5822594851574,0.4808566093561752,0.5700861158303219,0.0199599392768082,0.0121733693270781,0.00778656994973,0.00778656994973,0.0892295064741466,0.0892295064741466,0.1828714942261486,0.0331476620413373,0.0286089978391023,1,0.2,0.0
61425,51499,drift_light,0.5223711348293987,0.5873552531574473,0.4954690561075485,0.5735322915102868,0.0269020787218501,0.0138229616471604,0.0130791170746897,0.0130791170746897,0.0780632354027383,0.0780632354027383,0.2122376836090669,0.0299365071416199,0.0269305136598838,1,0.2,0.0
258925,589042,drift_light,0.5141193165952145,0.5009813538450812,0.5017439966416937,0.4871584494115938,0.0123753199535208,0.0138229044334873,-0.0014475844799665,0.0014475844799665,-0.0145855472300998,0.0145855472300998,0.1440225924377709,0.024593336774835,0.0422115243808275,1,0.2,0.0
439889,168313,drift_light,0.5584566246108755,0.490833404809626,0.5429198048512794,0.4841303926875833,0.015536819759596,0.0067030121220427,0.0088338076375533,0.0088338076375533,-0.0587894121636961,0.0587894121636961,0.1613504900210499,0.0328308868438688,0.0390660754265703,1,0.2,0.0
395608,287800,drift_light,0.553637534648014,0.5352740073234522,0.5249209717382625,0.5274907972057246,0.0287165629097515,0.0077832101177276,0.0209333527920239,0.0209333527920239,0.002569825467462,0.002569825467462,0.2192764902793558,0.0327950484126473,0.025913007991744,1,0.2,0.0
58795,292770,drift_light,0.4943152873056808,0.6053696850096274,0.4811087116512185,0.594561156543045,0.0132065756544623,0.0108085284665824,0.0023980471878798,0.0023980471878798,0.1134524448918264,0.1134524448918264,0.1487348146546142,0.0255929744916489,0.0454448871868044,1,0.2,0.0
321145,394937,drift_light,0.5749675968005883,0.5054370754286271,0.5476828682573011,0.4987869251743975,0.0272847285432872,0.0066501502542296,0.0206345782890576,0.0206345782890576,-0.0488959430829035,0.0488959430829035,0.2137501555480964,0.0286494512292575,0.0259213477815039,1,0.2,0.0
549370,460523,drift_light,0.5026756816107691,0.5409014105970785,0.4790326135524778,0.5332384863317374,0.0236430680582913,0.007662924265341,0.0159801437929502,0.0159801437929502,0.0542058727792595,0.0542058727792595,0.1987407386007802,0.0316240699151942,0.0310575269467067,1,0.2,0.0
241379,127247,drift_light,0.5616636936447663,0.4678402619377556,0.5310995957345385,0.4631689195215053,0.0305640979102278,0.0046713424162502,0.0258927554939776,0.0258927554939776,-0.0679306762130331,0.0679306762130331,0.2259555729973058,0.0316691904677572,0.0309243414997201,1,0.2,0.0
461500,52051,drift_light,0.5248310668913094,0.5741780339162749,0.4949057482567728,0.567670110655104,0.0299253186345365,0.0065079232611708,0.0234173953733656,0.0234173953733656,0.0727643623983311,0.0727643623983311,0.2235700147520196,0.0300344531779846,0.0445264270416161,1,0.2,0.0
296365,266862,drift_light,0.5198549134496369,0.5525741924124509,0.4938669136794953,0.5489733392999884,0.0259879997701414,0.0036008531124624,0.0223871466576789,0.0223871466576789,0.055106425620493,0.055106425620493,0.2085740166567034,0.0299813483267093,0.0321879970051136,1,0.2,0.0
66120,722898,drift_light,0.5488959549021577,0.5675237077021811,0.5172484336601528,0.5539559470295861,0.0316475212420048,0.013567760672595,0.0180797605694098,0.0180797605694098,0.0367075133694332,0.0367075133694332,0.2302798223597182,0.0394277168285135,0.0258703071808241,1,0.2,0.0
282893,792989,drift_light,0.5177272105152984,0.6209026652058256,0.4929902551705319,0.609159592155868,0.0247369553447663,0.0117430730499575,0.0129938822948088,0.0129938822948088,0.116169336985336,0.116169336985336,0.2035287434522494,0.0356150273779293,0.0340170080999195,1,0.2,0.0
891622,886387,drift_light,0.5257605078611878,0.5420344172821533,0.4981713765094003,0.5317812508965137,0.0275891313517874,0.0102531663856395,0.0173359649661479,0.0173359649661479,0.0336098743871134,0.0336098743871134,0.2149736262308472,0.0284393926483353,0.0358459391721198,1,0.2,0.0
326295,52811,drift_light,0.5126775266983561,0.5456131153506004,0.4669179473093469,0.5340915349710328,0.0457595793890092,0.0115215803795676,0.0342379990094415,0.0342379990094415,0.0671735876616859,0.0671735876616859,0.2767880717659407,0.0325641411237429,0.0244287188855175,1,0.2,0.0
936793,305054,drift_light,0.4926367942824203,0.5541837445543362,0.473656031785618,0.5482487713755619,0.0189807624968022,0.0059349731787742,0.013045789318028,0.013045789318028,0.0745927395899438,0.0745927395899438,0.1782475430182577,0.034201412154005,0.035847460486269,1,0.2,0.0
274246,706697,drift_light,0.5290493681879507,0.4910126527941551,0.4904123157457354,0.4796529484809909,0.0386370524422152,0.0113597043131641,0.027277348129051,0.027277348129051,-0.0107593672647445,0.0107593672647445,0.2541560213638741,0.0283264966303561,0.0310003884284756,1,0.2,0.0
363712,576771,drift_light,0.5549576053727764,0.4301951088290615,0.5316705051609839,0.4215215866409275,0.0232871002117924,0.0086735221881339,0.0146135780236585,0.0146135780236585,-0.1101489185200563,0.1101489185200563,0.1974229718459123,0.0257381027969902,0.0291912332209736,1,0.2,0.0
655158,501505,drift_light,0.52181065171968,0.5735812270625619,0.4902118267772275,0.5794754276689398,0.0315988249424524,-0.0058942006063779,0.0374930255488303,0.0374930255488303,0.0892636008917122,0.0892636008917122,0.2300235102113682,0.0349083301208762,0.0356804614533955,1,0.2,0.0
20447,711897,drift_light,0.5704279072848211,0.4940347430762778,0.5440771738573665,0.4801325137993126,0.0263507334274545,0.0139022292769651,0.0124485041504893,0.0124485041504893,-0.0639446600580538,0.0639446600580538,0.2100734823844091,0.0294148560952471,0.0390815453917303,1,0.2,0.0
133262,906385,drift_light,0.5497163215466341,0.4866015668364386,0.5246072812455334,0.473144446105867,0.0251090403011007,0.0134571207305716,0.011651919570529,0.011651919570529,-0.0514628351396663,0.0514628351396663,0.2050214720153361,0.0399819518761903,0.0279551136677027,1,0.2,0.0
731910,286982,drift_light,0.4997539184020639,0.5532701424309915,0.4678727393246387,0.5433663552270666,0.0318811790774252,0.0099037872039249,0.0219773918735002,0.0219773918735002,0.0754936159024278,0.0754936159024278,0.2303033805428801,0.0296654836932274,0.0272112002786825,1,0.2,0.0
899143,880853,drift_light,0.5315483845096073,0.5175913625905412,0.5016702919619068,0.4960735776671843,0.0298780925477004,0.0215177849233568,0.0083603076243436,0.0083603076243436,-0.0055967142947224,0.0055967142947224,0.2233523258858831,0.0282881662370017,0.0293892828294544,1,0.2,0.0
743003,17297,drift_light,0.5345248146771587,0.4698991667013414,0.5004321897441155,0.4634213342903925,0.0340926249330432,0.0064778324109488,0.0276147925220943,0.0276147925220943,-0.0370108554537229,0.0370108554537229,0.2388548938470813,0.0304073915410483,0.034667053680783,1,0.2,0.0
532121,328710,drift_light,0.5330444955886827,0.4736640218927246,0.5005595281796353,0.4612486744305674,0.0324849674090473,0.0124153474621572,0.0200696199468901,0.0200696199468901,-0.0393108537490679,0.0393108537490679,0.2331950808414641,0.0267922841828167,0.0441263102665968,1,0.2,0.0
482826,644407,drift_light,0.5456025992147735,0.4847675742007222,0.5201835864840048,0.4727847791092713,0.0254190127307687,0.0119827950914508,0.0134362176393178,0.0134362176393178,-0.0473988073747334,0.0473988073747334,0.2063804543339024,0.028664807108473,0.0308393446726604,1,0.2,0.0
653948,164427,drift_light,0.5516980615738573,0.5245464847822989,0.5280209983893039,0.5109404149437659,0.0236770631845533,0.013606069838533,0.0100709933460202,0.0100709933460202,-0.017080583445538,0.017080583445538,0.1991116886084783,0.0372690098922672,0.0294958634936824,1,0.2,0.0
11288,837661,drift_light,0.4960223592363724,0.5293200627918836,0.4719410276673117,0.5159485301675802,0.0240813315690607,0.0133715326243033,0.0107097989447573,0.0107097989447573,0.0440075025002685,0.0440075025002685,0.2007716827431278,0.0295572066442302,0.0323277020563577,1,0.2,0.0
582239,656088,drift_light,0.5101506772834753,0.5846341420149754,0.4781683742799399,0.5750371656633356,0.0319823030035353,0.0095969763516398,0.0223853266518955,0.0223853266518955,0.0968687913833957,0.0968687913833957,0.2311839676568903,0.036840297840169,0.027815225267264,1,0.2,0.0
331397,432206,drift_light,0.5341636614662827,0.5676155954028895,0.4850617442516389,0.5605193982329667,0.0491019172146438,0.0070961971699228,0.0420057200447209,0.0420057200447209,0.0754576539813278,0.0754576539813278,0.2866034517686249,0.0246833125899674,0.0217559585165915,1,0.2,0.0
795524,214669,drift_light,0.5211191907697801,0.5299532067721526,0.4893663544316819,0.5176316285271905,0.0317528363380981,0.0123215782449621,0.019431258093136,0.019431258093136,0.0282652740955085,0.0282652740955085,0.2305135625056611,0.0348367150049804,0.0252786533262697,1,0.2,0.0
167921,411960,drift_light,0.5170707611873214,0.4856744027931625,0.4840724343575399,0.4824608090743472,0.0329983268297814,0.0032135937188152,0.0297847331109661,0.0297847331109661,-0.0016116252831927,0.0016116252831927,0.235069986993334,0.0315579004845551,0.0333630369497296,1,0.2,0.0
439098,391567,drift_light,0.5428266036564514,0.4557367535990477,0.5256168981164138,0.4442133976034253,0.0172097055400376,0.0115233559956224,0.0056863495444152,0.0056863495444152,-0.0814035005129884,0.0814035005129884,0.1698218437211852,0.0269395330505213,0.03113708837865,1,0.2,0.0
260461,925262,drift_light,0.5199845288862287,0.6971562279588894,0.500732234374113,0.7163936457766172,0.0192522945121157,-0.0192374178177278,0.0384897123298435,0.0384897123298435,0.2156614114025042,0.2156614114025042,0.1794375132938651,0.0311144396017767,0.0393845754872103,2,0.2,0.0
104146,454407,drift_light,0.6190162608710217,0.4537363817559372,0.5969610835451478,0.4639127485343842,0.0220551773258739,-0.0101763667784469,0.0322315441043208,0.0322315441043208,-0.1330483350107635,0.1330483350107635,0.1921428609294408,0.029744474962119,0.0329183597368246,2,0.2,0.0
15201,532056,drift_light,0.5933281525775508,0.5106924855891983,0.5683985250177284,0.5198910726548017,0.0249296275598224,-0.0091985870656033,0.0341282146254258,0.0341282146254258,-0.0485074523629266,0.0485074523629266,0.2042284346588118,0.0376764651309232,0.0354911068069752,2,0.2,0.0
12171,567116,drift_light,0.5613615475593755,0.5694108821229477,0.5520711301262601,0.5702583833011671,0.0092904174331154,-0.0008475011782194,0.0101379186113348,0.0101379186113348,0.0181872531749069,0.0181872531749069,0.1247660368591514,0.0295398238315274,0.041855548640248,2,0.2,0.0
858647,829014,drift_light,0.5907282435688376,0.6042561347573535,0.5716271998839769,0.6120014261701789,0.0191010436848606,-0.0077452914128254,0.026846335097686,0.026846335097686,0.040374226286202,0.040374226286202,0.1788367718905892,0.0293438882945078,0.0347142614599964,2,0.2,0.0
552781,512506,drift_light,0.559402011222102,0.5264899045506964,0.5400708050114419,0.5329502470322847,0.01933120621066,-0.0064603424815882,0.0257915486922483,0.0257915486922483,-0.0071205579791572,0.0071205579791572,0.1798523946007035,0.0346549669105751,0.0284838768538283,2,0.2,0.0
602881,96998,drift_light,0.590667288839642,0.5079682758766126,0.56766845918555,0.52253856861663,0.022998829654092,-0.0145702927400173,0.0375691223941093,0.0375691223941093,-0.04512989056892,0.04512989056892,0.1962048213449031,0.0308492289170568,0.0333881087101319,2,0.2,0.0
63689,520227,drift_light,0.5490438763096681,0.6604102689712761,0.5335765198300644,0.6661965539434419,0.0154673564796037,-0.0057862849721658,0.0212536414517695,0.0212536414517695,0.1326200341133775,0.1326200341133775,0.1608126460170703,0.0326877867729138,0.0340355107720622,2,0.2,0.0
950845,430083,drift_light,0.5719401310985194,0.5123649334393022,0.5565809434938701,0.5096764074653006,0.0153591876046492,0.0026885259740015,0.0126706616306476,0.0126706616306476,-0.0469045360285694,0.0469045360285694,0.1603642700558431,0.0370002896099959,0.0280963345838594,2,0.2,0.0
78867,50179,drift_light,0.5836613004499598,0.6454445159641926,0.5636637737076652,0.6443128930456411,0.0199975267422946,0.0011316229185515,0.018865903823743,0.018865903823743,0.0806491193379759,0.0806491193379759,0.1829397568843619,0.0291438864154348,0.0339512977131085,2,0.2,0.0
846324,978527,drift_light,0.5973854238972405,0.5388486310354729,0.5752146165402584,0.5348626238497333,0.022170807356982,0.0039860071857396,0.0181848001712424,0.0181848001712424,-0.0403519926905251,0.0403519926905251,0.1926890659236065,0.0309966782707499,0.0288875271956639,2,0.2,0.0
775038,185071,drift_light,0.6117908156020984,0.5174396222196178,0.5831792508372263,0.5222223464085572,0.028611564764872,-0.0047827241889394,0.0333942889538114,0.0333942889538114,-0.060956904428669,0.060956904428669,0.218793142239347,0.0395837431963259,0.0353001472897848,2,0.2,0.0
554415,239102,drift_light,0.5915700344777682,0.5564303257638903,0.5741824946156824,0.5650895045795284,0.0173875398620858,-0.0086591788156381,0.026046718677724,0.026046718677724,-0.0090929900361539,0.0090929900361539,0.1706428722119368,0.0320846319141253,0.0395771743499291,2,0.2,0.0
288057,80616,drift_light,0.6284788346346373,0.5222814554153492,0.6000192877634247,0.5232733757994183,0.0284595468712125,-0.0009919203840691,0.0294514672552816,0.0294514672552816,-0.0767459119640063,0.0767459119640063,0.2182153083288036,0.0403664729033825,0.0215086806789051,2,0.2,0.0
647766,110634,drift_light,0.5401382419348655,0.6456131898973297,0.5278503143721436,0.6500740296826564,0.0122879275627219,-0.0044608397853266,0.0167487673480485,0.0167487673480485,0.1222237153105127,0.1222237153105127,0.1434666416646045,0.0337879732981899,0.0352198015717383,2,0.2,0.0
907147,297279,drift_light,0.5496074448525132,0.5481874413571707,0.5304327780286917,0.5652158596642396,0.0191746668238215,-0.0170284183070689,0.0362030851308904,0.0362030851308904,0.0347830816355478,0.0347830816355478,0.1791930579059688,0.0309582818001006,0.0347468532277696,2,0.2,0.0
435238,534106,drift_light,0.550253969758695,0.6156407844094384,0.5370493592185195,0.6249141645553755,0.0132046105401755,-0.0092733801459371,0.0224779906861126,0.0224779906861126,0.087864805336856,0.087864805336856,0.1486478880666723,0.0257134113039288,0.0432480775565945,2,0.2,0.0
103988,312589,drift_light,0.5934516689885013,0.5914517454453808,0.575517537315086,0.5879174858042335,0.0179341316734152,0.0035342596411472,0.014399872032268,0.014399872032268,0.0123999484891474,0.0123999484891474,0.1732581837667695,0.0376125976992396,0.024346699280367,2,0.2,0.0
711874,661735,drift_light,0.611443197457936,0.5500434546262042,0.5930323051925924,0.5470505521432452,0.0184108922653435,0.002992902482959,0.0154179897823845,0.0154179897823845,-0.0459817530493472,0.0459817530493472,0.1755108713865193,0.0392474296420831,0.0184042963203539,2,0.2,0.0
629865,951931,drift_light,0.5170959159439804,0.6697085862650474,0.4995406361861536,0.6792934888830344,0.0175552797578267,-0.009584902617987,0.0271401823758138,0.0271401823758138,0.1797528526968808,0.1797528526968808,0.1713939056977216,0.0280141740311715,0.0247730630524394,2,0.2,0.0
450567,604179,drift_light,0.5849018106122391,0.547151031422576,0.5678410275554282,0.5462583642108202,0.0170607830568109,0.0008926672117558,0.016168115845055,0.016168115845055,-0.021582663344608,0.021582663344608,0.169013800632302,0.0338614413777278,0.0338617679094233,2,0.2,0.0
184945,777728,drift_light,0.5929657017877791,0.473217740198162,0.5759063158220928,0.480581663767607,0.0170593859656862,-0.0073639235694449,0.0244233095351312,0.0244233095351312,-0.0953246520544858,0.0953246520544858,0.1690168952112404,0.0311617736718119,0.0261646532237102,2,0.2,0.0
120132,724462,drift_light,0.6115199372394019,0.4902085720681035,0.5906225620247229,0.5041711651665383,0.020897375214679,-0.0139625930984347,0.0348599683131138,0.0348599683131138,-0.0864513968581845,0.0864513968581845,0.1870784144130166,0.0247323197622473,0.0360714380673219,2,0.2,0.0
763797,323386,drift_light,0.6067743883451622,0.5550840998392093,0.5838238947343162,0.5561371149309482,0.022950493610846,-0.0010530150917389,0.0240035087025849,0.0240035087025849,-0.0276867798033679,0.0276867798033679,0.1960210913269436,0.0373599587070822,0.0309857693166171,2,0.2,0.0
330646,92420,drift_light,0.5939298713916714,0.6178906612022351,0.5737104005365907,0.618241380337461,0.0202194708550806,-0.0003507191352258,0.0205701899903065,0.0205701899903065,0.0445309798008702,0.0445309798008702,0.1839754904550539,0.0300253116028519,0.0351831391534913,2,0.2,0.0
949409,562302,drift_light,0.549755015253668,0.6791312069882672,0.5135095631693777,0.6888588399532845,0.0362454520842903,-0.0097276329650172,0.0459730850493075,0.0459730850493075,0.1753492767839067,0.1753492767839067,0.2462646035843859,0.0264929889726031,0.0252016500375714,2,0.2,0.0
163923,975940,drift_light,0.5592039450281759,0.5924557159435193,0.5486399402665036,0.5932298465659552,0.0105640047616722,-0.0007741306224359,0.0113381353841082,0.0113381353841082,0.0445899062994515,0.0445899062994515,0.1329990563621602,0.0325951832680138,0.0394611809391555,2,0.2,0.0
437352,741592,drift_light,0.6084619415060808,0.6007139545845388,0.5895674820662155,0.6027294223411219,0.0188944594398653,-0.0020154677565831,0.0209099271964484,0.0209099271964484,0.0131619402749064,0.0131619402749064,0.17795291546414,0.0261016143729365,0.0308507749536508,2,0.2,0.0
907314,681613,drift_light,0.5923833593476215,0.5308677367510155,0.5728322785897828,0.5342921709871038,0.0195510807578387,-0.0034244342360882,0.022975514993927,0.022975514993927,-0.038540107602679,0.038540107602679,0.1809724616086553,0.0342633152061779,0.0301253602530832,2,0.2,0.0
700581,328785,drift_light,0.5939107350798298,0.4899706189974662,0.5652484415507677,0.496291596264837,0.0286622935290621,-0.0063209772673707,0.0349832707964329,0.0349832707964329,-0.0689568452859307,0.0689568452859307,0.2189642471839517,0.0357976791277869,0.0220466739480522,2,0.2,0.0
847221,647826,drift_light,0.5735666338858862,0.5492225037724942,0.5589378431311901,0.5511946355205203,0.0146287907546961,-0.0019721317480261,0.0166009225027222,0.0166009225027222,-0.0077432076106698,0.0077432076106698,0.1565428217720866,0.0360205130208448,0.0364644069841502,2,0.2,0.0
652721,661281,drift_light,0.5962248627070738,0.5489843959019292,0.5798866488400319,0.5512490948531115,0.0163382138670418,-0.0022646989511823,0.0186029128182241,0.0186029128182241,-0.0286375539869204,0.0286375539869204,0.1654256470466209,0.0283066546522779,0.0331774640986431,2,0.2,0.0
508333,922683,drift_light,0.5732494580953753,0.5956809851542376,0.5451947683960642,0.5985632506067706,0.0280546896993111,-0.002882265452533,0.0309369551518441,0.0309369551518441,0.0533684822107064,0.0533684822107064,0.2167125743526769,0.0300492973164414,0.0304213040112736,2,0.2,0.0
182518,782026,drift_light,0.5997727220838142,0.533365604654223,0.5767671010376983,0.5427035355090759,0.0230056210461158,-0.0093379308548529,0.0323435519009687,0.0323435519009687,-0.0340635655286224,0.0340635655286224,0.1961673867690392,0.0314938825257041,0.0375836440520758,2,0.2,0.0
180179,966807,drift_light,0.5547006661270784,0.6254100070177209,0.5390920678368989,0.6263213120363863,0.0156085982901794,-0.0009113050186654,0.0165199033088448,0.0165199033088448,0.0872292441994874,0.0872292441994874,0.1616456908063746,0.0359734252992053,0.0301574509544312,2,0.2,0.0
369644,42000,drift_light,0.5856830461629704,0.5627176282882355,0.561851676939133,0.5651554629868643,0.0238313692238374,-0.0024378346986287,0.0262692039224662,0.0262692039224662,0.0033037860477312,0.0033037860477312,0.1997251033069464,0.0341580894130702,0.0310086005542279,2,0.2,0.0
510215,627906,drift_light,0.5663686777716346,0.5536234443849657,0.5440156245436399,0.5621485179326986,0.0223530532279946,-0.0085250735477329,0.0308781267757275,0.0308781267757275,0.0181328933890586,0.0181328933890586,0.1934233593867905,0.0271349591052883,0.0240889236906297,2,0.2,0.0
621852,532279,drift_light,0.5418268448541262,0.5741846174713218,0.523730351062176,0.5833672103555032,0.0180964937919502,-0.0091825928841814,0.0272790866761316,0.0272790866761316,0.0596368592933271,0.0596368592933271,0.17406624010219,0.0256415278518387,0.0339718936122243,2,0.2,0.0
246896,121004,drift_light,0.5712364535368346,0.568469142291136,0.5334390102698309,0.5902558249191643,0.0377974432670037,-0.0217866826280282,0.059584125895032,0.059584125895032,0.0568168146493334,0.0568168146493334,0.2514993643996905,0.0322795642214418,0.0357828721750727,2,0.2,0.0
673910,866021,drift_light,0.5703736592483671,0.5144047438728861,0.5549216419999711,0.5134812565215259,0.015452017248396,0.0009234873513602,0.0145285298970357,0.0145285298970357,-0.0414403854784451,0.0414403854784451,0.160849798828656,0.027912554958572,0.0287986519948744,2,0.2,0.0
434823,44360,drift_light,0.5745776950826902,0.5204534763224046,0.5604624268746712,0.5222549357508127,0.014115268208019,-0.0018014594284081,0.0159167276364271,0.0159167276364271,-0.0382074911238584,0.0382074911238584,0.1536581116186511,0.0298332611905002,0.0389166295478371,2,0.2,0.0
608920,51777,drift_light,0.5886330493339842,0.5599735958135056,0.5761066223962134,0.557424490892141,0.0125264269377708,0.0025491049213646,0.0099773220164062,0.0099773220164062,-0.0186821315040723,0.0186821315040723,0.1447990555803405,0.0366388747273858,0.0249169281070024,2,0.2,0.0
491775,792561,drift_light,0.5423077824512217,0.5962599634778134,0.5265324959884753,0.6090516357866781,0.0157752864627463,-0.0127916723088646,0.028566958771611,0.028566958771611,0.0825191397982028,0.0825191397982028,0.1625161029060316,0.0249586777377084,0.0326669259691832,2,0.2,0.0
38766,29602,drift_light,0.5939276263563925,0.5750451451572003,0.5809116578414576,0.5670578040902274,0.0130159685149349,0.0079873410669728,0.005028627447962,0.005028627447962,-0.0138538537512301,0.0138538537512301,0.1476329967354893,0.0250722130362697,0.03405669289494,2,0.2,0.0
207253,835104,drift_light,0.5906695145658208,0.5400089669511295,0.574673603446789,0.5355197682824218,0.0159959111190318,0.0044891986687077,0.011506712450324,0.011506712450324,-0.0391538351643672,0.0391538351643672,0.1636152394165921,0.038510396705213,0.0302040610443614,2,0.2,0.0
914707,57062,drift_light,0.5302384780121027,0.6671174076916851,0.5218550897973006,0.6655510467795109,0.0083833882148021,0.0015663609121742,0.0068170273026278,0.0068170273026278,0.1436959569822103,0.1436959569822103,0.118478973156777,0.0294819628559348,0.0362570543533959,2,0.2,0.0
116215,754890,drift_light,0.5711078658959705,0.5559848742954279,0.554537130547638,0.5582309882643807,0.0165707353483325,-0.0022461139689528,0.0188168493172853,0.0188168493172853,0.0036938577167426,0.0036938577167426,0.1665551643541032,0.0319902350963034,0.0184540157000315,2,0.2,0.0
891481,494546,drift_light,0.5625987722270348,0.5604027491146719,0.5446642119088505,0.5694197240706029,0.0179345603181843,-0.009016974955931,0.0269515352741153,0.0269515352741153,0.0247555121617524,0.0247555121617524,0.1732174353203857,0.0291173895282649,0.0411284361651559,2,0.2,0.0
515431,451611,drift_light,0.6103603561288071,0.5488180108875045,0.5823500895303878,0.5487777508532238,0.0280102665984193,4.026003428070357e-05,0.0279700065641386,0.0279700065641386,-0.033572338677164,0.033572338677164,0.2164702890740456,0.0330418870699538,0.0157687959471836,2,0.2,0.0
393438,923761,drift_light,0.6001025132294205,0.5222641177645145,0.5693318524252291,0.5406505210890836,0.0307706608041914,-0.018386403324569,0.0491570641287605,0.0491570641287605,-0.0286813313361454,0.0286813313361454,0.2269838403352157,0.0292244033665438,0.0345398291338779,2,0.2,0.0
478984,870896,drift_light,0.4823903862676754,0.4369572789264257,0.4724243056583252,0.4413580897554186,0.0099660806093502,-0.0044008108289929,0.0143668914383431,0.0143668914383431,-0.0310662159029065,0.0310662159029065,0.1291100008031405,0.0336275344609436,0.0316871462786265,3,0.2,0.0
197720,699709,drift_light,0.4961967788504957,0.4586653370260621,0.4792721191108251,0.4534871862643423,0.0169246597396705,0.0051781507617197,0.0117465089779507,0.0117465089779507,-0.0257849328464827,0.0257849328464827,0.1682610570780886,0.0298442748368521,0.0350746847487923,3,0.2,0.0
879670,839125,drift_light,0.5020956713420844,0.437451848782075,0.475359659888364,0.4380002264758597,0.0267360114537204,-0.0005483776937846,0.027284389147505,0.027284389147505,-0.0373594334125043,0.0373594334125043,0.211236806862912,0.0289823025691358,0.0160997501485431,3,0.2,0.0
393559,238029,drift_light,0.5431765141870368,0.4085457710838887,0.516428838708347,0.4012931562273632,0.0267476754786898,0.0072526148565254,0.0194950606221643,0.0194950606221643,-0.1151356824809837,0.1151356824809837,0.2116621422158328,0.0285174067591613,0.0317124325599738,3,0.2,0.0
49350,760870,drift_light,0.4763273223626014,0.5581194412377823,0.4671364871941847,0.543710982134238,0.0091908351684166,0.0144084591035443,-0.0052176239351277,0.0052176239351277,0.0765744949400532,0.0765744949400532,0.123993176937835,0.0293614995117679,0.0323163760747911,3,0.2,0.0
238823,591607,drift_light,0.4916051586828635,0.4859110983600642,0.4711358971228135,0.4851344738650389,0.0204692615600499,0.0007766244950253,0.0196926370650246,0.0196926370650246,0.0139985767422253,0.0139985767422253,0.1850633460087885,0.0338686022904492,0.0245062528909501,3,0.2,0.0
958506,729688,drift_light,0.4958423521823262,0.5110998316533222,0.4831048796043534,0.5017791288675648,0.0127374725779728,0.0093207027857573,0.0034167697922155,0.0034167697922155,0.0186742492632114,0.0186742492632114,0.1459872660966729,0.0361125437210469,0.0206223563075478,3,0.2,0.0
122268,303649,drift_light,0.5273951071313877,0.4371789440235989,0.4978179628571715,0.4378691498492326,0.0295771442742161,-0.0006902058256336,0.0302673500998497,0.0302673500998497,-0.0599488130079389,0.0599488130079389,0.2223104500089568,0.0374467871016585,0.0280001296090327,3,0.2,0.0
646195,365005,drift_light,0.4840991102523738,0.4829692764237691,0.4464853628813864,0.4884462245974151,0.0376137473709873,-0.005476948173646,0.0430906955446334,0.0430906955446334,0.0419608617160287,0.0419608617160287,0.2507687281139516,0.0304237780176844,0.0257072520062187,3,0.2,0.0
603688,95835,drift_light,0.4464453683859093,0.5042688910544753,0.4385456524853374,0.4998717982714284,0.0078997159005719,0.0043970927830467,0.0035026231175251,0.0035026231175251,0.061326145786091,0.061326145786091,0.1148758541307055,0.0266375837584532,0.0347414772483354,3,0.2,0.0
816574,225888,drift_light,0.5360170086677631,0.4135340069063674,0.5186080962184232,0.4108844764556401,0.0174089124493399,0.0026495304507273,0.0147593819986126,0.0147593819986126,-0.1077236197627831,0.1077236197627831,0.1705997733615501,0.0365664049325574,0.0284230608010246,3,0.2,0.0
336562,438084,drift_light,0.4624793320699845,0.5815604708554005,0.4520840221607482,0.5760241983180039,0.0103953099092363,0.0055362725373966,0.0048590373718396,0.0048590373718396,0.1239401761572556,0.1239401761572556,0.1319326670480945,0.0349595578165874,0.0326646093892818,3,0.2,0.0
904728,765482,drift_light,0.5250204468499473,0.358474368700611,0.5022504825018195,0.3529987980657014,0.0227699643481278,0.0054755706349096,0.0172943937132182,0.0172943937132182,-0.149251684436118,0.149251684436118,0.1951103348869592,0.0276843905967493,0.027696773298688,3,0.2,0.0
63385,170056,drift_light,0.5279119985367706,0.4529814258870357,0.5005475487394458,0.4547162103024548,0.0273644497973247,-0.001734784415419,0.0290992342127437,0.0290992342127437,-0.045831338436991,0.045831338436991,0.2137554988001452,0.0298293916633355,0.0260725906934134,3,0.2,0.0
508307,847371,drift_light,0.5233182997352223,0.441532934215281,0.5159732066555769,0.4363586236231341,0.0073450930796453,0.0051743105921468,0.0021707824874985,0.0021707824874985,-0.0796145830324427,0.0796145830324427,0.1108943350680619,0.0238261819975572,0.0335970331299915,3,0.2,0.0
